/Users/Nick/dev/us-of-color/photos/Barbour-County_West-Virginia,"rgb(67, 68, 58)"
/Users/Nick/dev/us-of-color/photos/Barnes-County_North-Dakota,"rgb(59, 67, 59)"
/Users/Nick/dev/us-of-color/photos/Barnstable-County_Massachusetts,"rgb(108, 140, 179)"
/Users/Nick/dev/us-of-color/photos/Barnwell-County_South-Carolina,"rgb(71, 79, 61)"
/Users/Nick/dev/us-of-color/photos/Barren-County_Kentucky,"rgb(151, 166, 176)"
/Users/Nick/dev/us-of-color/photos/Barron-County_Wisconsin,"rgb(192, 201, 206)"
/Users/Nick/dev/us-of-color/photos/Barrow-County_Georgia,"rgb(75, 81, 69)"
/Users/Nick/dev/us-of-color/photos/Barry-County_Michigan,"rgb(64, 73, 68)"
/Users/Nick/dev/us-of-color/photos/Barry-County_Missouri,"rgb(76, 83, 68)"
/Users/Nick/dev/us-of-color/photos/Bartholomew-County_Indiana,"rgb(69, 76, 63)"
/Users/Nick/dev/us-of-color/photos/Barton-County_Kansas,"rgb(70, 74, 72)"
/Users/Nick/dev/us-of-color/photos/Barton-County_Missouri,"rgb(71, 74, 49)"
/Users/Nick/dev/us-of-color/photos/Bartow-County_Georgia,"rgb(59, 69, 64)"
/Users/Nick/dev/us-of-color/photos/Bastrop-County_Texas,"rgb(71, 72, 64)"
/Users/Nick/dev/us-of-color/photos/Bates-County_Missouri,"rgb(184, 181, 177)"
/Users/Nick/dev/us-of-color/photos/Bath-County_Kentucky,"rgb(71, 79, 61)"
/Users/Nick/dev/us-of-color/photos/Bath-County_Virginia,"rgb(67, 77, 69)"
/Users/Nick/dev/us-of-color/photos/Baxter-County_Arkansas,"rgb(66, 74, 59)"
/Users/Nick/dev/us-of-color/photos/Bay-County_Florida,"rgb(110, 140, 167)"
/Users/Nick/dev/us-of-color/photos/Bay-County_Michigan,"rgb(65, 74, 60)"
/Users/Nick/dev/us-of-color/photos/Bayfield-County_Wisconsin,"rgb(69, 71, 65)"
/Users/Nick/dev/us-of-color/photos/Baylor-County_Texas,"rgb(68, 67, 58)"
/Users/Nick/dev/us-of-color/photos/Beadle-County_South-Dakota,"rgb(66, 83, 74)"
/Users/Nick/dev/us-of-color/photos/Bear-Lake-County_Idaho,"rgb(70, 74, 53)"
/Users/Nick/dev/us-of-color/photos/Beaufort-County_North-Carolina,"rgb(144, 154, 164)"
/Users/Nick/dev/us-of-color/photos/Beaufort-County_South-Carolina,"rgb(72, 81, 72)"
/Users/Nick/dev/us-of-color/photos/Beauregard-Parish_Louisiana,"rgb(107, 107, 90)"
/Users/Nick/dev/us-of-color/photos/Beaver-County_Oklahoma,"rgb(183, 192, 198)"
/Users/Nick/dev/us-of-color/photos/Beaver-County_Pennsylvania,"rgb(75, 92, 80)"
/Users/Nick/dev/us-of-color/photos/Beaver-County_Utah,"rgb(94, 106, 85)"
/Users/Nick/dev/us-of-color/photos/Beaverhead-County_Montana,"rgb(64, 76, 80)"
/Users/Nick/dev/us-of-color/photos/Becker-County_Minnesota,"rgb(66, 73, 67)"
/Users/Nick/dev/us-of-color/photos/Beckham-County_Oklahoma,"rgb(71, 78, 67)"
/Users/Nick/dev/us-of-color/photos/Bedford-County_Pennsylvania,"rgb(61, 77, 75)"
/Users/Nick/dev/us-of-color/photos/Bedford-County_Tennessee,"rgb(73, 84, 71)"
/Users/Nick/dev/us-of-color/photos/Bedford-County_Virginia,"rgb(69, 71, 54)"
/Users/Nick/dev/us-of-color/photos/Bee-County_Texas,"rgb(77, 77, 72)"
/Users/Nick/dev/us-of-color/photos/Belknap-County_New-Hampshire,"rgb(75, 82, 84)"
/Users/Nick/dev/us-of-color/photos/Bell-County_Kentucky,"rgb(65, 71, 60)"
/Users/Nick/dev/us-of-color/photos/Bell-County_Texas,"rgb(133, 162, 178)"
/Users/Nick/dev/us-of-color/photos/Belmont-County_Ohio,"rgb(75, 81, 65)"
/Users/Nick/dev/us-of-color/photos/Beltrami-County_Minnesota,"rgb(96, 108, 89)"
/Users/Nick/dev/us-of-color/photos/Ben-Hill-County_Georgia,"rgb(74, 75, 46)"
